rank,bracket,horse_num,sex_age,weight_constraint,jockey,odds,popularity,horse_weight,trainer,race_id,prev_rank,rest_days,weather,track,sire,bms,lineage,prev1_relative_last3f,prev2_relative_last3f,prev3_relative_last3f,prev1_passage_num,prev2_passage_num,prev3_passage_num,is_long_trip,is_stay,weight_delta,weight_ratio,sire_track_interaction
1.0,4.0,4.0,20,56.0,160,6.0,3.0,472.0,286,202308010410,1.0,90.0,3,3,100,338,14,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11864406528296473,205
1.0,7.0,11.0,23,60.0,83,3.1,1.0,484.0,355,202303010104,1.0,90.0,3,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.12396693958745993,72
1.0,8.0,12.0,4,57.0,36,2.9,1.0,558.0,45,202548040811,1.0,98.0,3,2,188,176,14,50.0,50.0,50.0,1.0,1.0,5.0,0,0,2.0,0.10215053580375384,402
1.0,1.0,1.0,10,54.0,111,2.4,1.0,454.0,30,202455100606,1.0,90.0,3,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11894272865764915,72
1.0,2.0,2.0,20,56.0,150,1.1,1.0,496.0,161,202330082912,1.0,75.0,3,2,156,267,14,50.0,50.0,50.0,5.0,1.0,7.0,0,0,0.0,0.11290322353017695,328
1.0,1.0,1.0,23,58.0,67,3.4,2.0,532.0,329,202408020510,1.0,90.0,3,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10902255434168132,72
1.0,8.0,15.0,22,58.0,140,3.7,1.0,480.0,237,202405020711,1.0,76.0,2,2,46,303,12,50.0,50.0,50.0,3.0,1.0,7.0,0,0,0.0,0.12083333081597228,76
1.0,3.0,5.0,11,55.0,113,1.4,1.0,466.0,273,202305021011,1.0,42.0,2,2,137,3,12,50.0,50.0,50.0,2.0,7.0,7.0,1,0,0.0,0.11802574854022,287
1.0,4.0,7.0,14,56.0,20,9.1,5.0,488.0,273,202606010709,1.0,90.0,2,2,209,303,12,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11475409600913739,450
1.0,6.0,7.0,19,56.0,126,4.8,2.0,466.0,10,202547123010,1.0,61.0,3,2,71,267,7,50.0,50.0,50.0,2.0,7.0,7.0,0,0,0.0,0.12017167124095127,139
1.0,3.0,3.0,21,57.0,140,7.6,5.0,512.0,358,202654032404,1.0,327.0,2,1,140,217,0,50.0,50.0,50.0,1.0,2.0,7.0,1,0,0.0,0.1113281228256226,293
1.0,1.0,1.0,5,60.0,218,2.9,1.0,438.0,273,202306050108,1.0,55.0,2,2,45,179,17,50.0,50.0,50.0,2.0,7.0,7.0,1,0,0.0,0.13698629824232197,72
1.0,8.0,12.0,12,54.0,160,2.0,1.0,490.0,328,202408020311,1.0,77.0,3,2,19,38,0,50.0,50.0,50.0,1.0,7.0,7.0,0,0,1.0,0.11020407938359023,31
1.0,6.0,10.0,23,57.0,14,5.1,2.0,516.0,356,202307010811,1.0,90.0,2,2,175,303,14,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.110465114138273,374
1.0,5.0,7.0,22,56.0,167,17.3,6.0,516.0,366,202408060309,1.0,90.0,2,2,125,102,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10852712967970679,256
1.0,6.0,12.0,11,54.0,182,2.8,1.0,479.0,105,202344052511,1.0,90.0,3,1,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11273486194708013,71
1.0,2.0,2.0,22,56.0,41,1.9,1.0,509.0,97,202636031711,1.0,247.0,2,2,58,218,5,50.0,50.0,50.0,6.0,3.0,2.0,0,0,-1.0,0.11001964420393627,102
1.0,4.0,4.0,10,55.0,245,2.3,1.0,416.0,315,202401020809,1.0,90.0,2,1,166,275,0,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.13221153528337656,354
1.0,2.0,2.0,11,55.0,124,4.9,3.0,479.0,79,202547092508,1.0,149.0,3,2,51,264,3,50.0,50.0,50.0,1.0,5.0,7.0,0,0,0.0,0.11482254457572977,89
1.0,4.0,6.0,6,55.0,64,54.9,12.0,490.0,181,202408030810,1.0,90.0,3,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11224489566847153,72
1.0,5.0,9.0,21,57.0,16,2.4,1.0,470.0,328,202305050211,1.0,224.0,2,2,45,179,17,50.0,50.0,50.0,3.0,7.0,7.0,1,0,0.0,0.12127659316432782,72
1.0,8.0,15.0,14,56.0,122,4.7,2.0,496.0,304,202504010811,1.0,623.0,0,1,201,188,5,50.0,50.0,50.0,2.0,7.0,7.0,1,0,1.0,0.11290322353017695,432
1.0,5.0,5.0,21,58.0,2,2.8,1.0,516.0,292,202408050710,1.0,90.0,3,2,186,131,13,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11240309859683918,397
1.0,4.0,4.0,20,56.0,182,1.3,1.0,507.0,174,202445020201,1.0,90.0,3,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11045364673661447,72
1.0,2.0,2.0,20,53.0,248,14.5,5.0,446.0,171,202444051310,1.0,90.0,4,0,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11883407805304759,70
1.0,2.0,2.0,25,56.0,100,2.1,1.0,509.0,156,202336040912,1.0,90.0,3,3,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11001964420393627,73
1.0,4.0,7.0,8,58.0,1,12.0,6.0,512.0,203,202507010111,1.0,336.0,2,2,145,238,5,50.0,50.0,50.0,2.0,5.0,7.0,1,0,1.0,0.11328124778747563,306
1.0,3.0,6.0,5,57.0,170,6.6,3.0,516.0,287,202406040311,1.0,90.0,2,2,106,325,5,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.110465114138273,215
1.0,6.0,8.0,25,57.0,175,6.3,3.0,499.0,305,202545040911,1.0,651.0,2,1,156,321,14,50.0,50.0,50.0,2.0,3.0,7.0,1,0,0.0,0.11422845462468027,327
1.0,2.0,4.0,22,56.0,20,4.7,2.0,514.0,350,202506010610,1.0,90.0,2,2,100,216,14,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.10894941422277404,204
1.0,6.0,7.0,22,60.0,188,19.5,8.0,518.0,264,202305040509,1.0,176.0,3,3,89,305,5,50.0,50.0,50.0,4.0,3.0,7.0,0,0,-1.0,0.11583011359401325,177
1.0,8.0,12.0,12,54.0,67,1.8,1.0,472.0,290,202509030311,1.0,133.0,4,3,44,178,16,50.0,50.0,50.0,2.0,7.0,7.0,0,0,-1.0,0.11440677723714456,69
1.0,3.0,4.0,21,57.0,40,4.1,2.0,502.0,360,202401020811,1.0,29.0,2,1,103,99,5,50.0,50.0,50.0,1.0,4.0,7.0,1,1,0.0,0.11354581447119892,208
1.0,8.0,12.0,21,58.0,160,2.5,1.0,508.0,284,202309010211,1.0,90.0,2,2,151,172,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11417322609895225,314
1.0,8.0,9.0,5,57.0,52,10.3,3.0,491.0,41,202447081510,1.0,108.0,2,2,45,179,17,50.0,50.0,50.0,1.0,2.0,7.0,0,0,0.0,0.1160896106702727,72
1.0,3.0,3.0,20,58.0,173,1.4,1.0,485.0,147,202547122910,1.0,257.0,2,2,159,322,12,50.0,50.0,50.0,2.0,8.0,7.0,0,0,1.0,0.11958762640025514,337
1.0,4.0,8.0,14,56.0,146,10.5,5.0,436.0,342,202506050511,1.0,489.0,3,2,136,304,5,50.0,50.0,50.0,1.0,4.0,7.0,1,0,2.0,0.12844036402659717,284
1.0,7.0,7.0,19,56.0,16,5.8,4.0,520.0,231,202305050511,1.0,90.0,2,2,186,191,13,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10769230562130182,397
1.0,7.0,12.0,22,57.0,195,2.9,1.0,500.0,103,202344090711,1.0,90.0,3,3,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11399999772000005,73
1.0,5.0,10.0,21,58.0,202,2.2,1.0,482.0,323,202506030109,1.0,90.0,4,1,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.12033194771095544,71
1.0,4.0,4.0,20,56.0,67,1.3,1.0,543.0,339,202444122909,1.0,88.0,2,2,191,30,5,50.0,50.0,50.0,1.0,2.0,2.0,1,0,-1.0,0.1031307531651795,409
1.0,6.0,11.0,22,58.0,160,12.2,4.0,528.0,282,202608010210,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10984848276802117,72
1.0,8.0,15.0,22,59.0,210,6.1,2.0,530.0,327,202309050911,1.0,173.0,2,2,72,321,12,50.0,50.0,50.0,1.0,3.0,7.0,0,0,1.5,0.11132075261658958,142
1.0,4.0,8.0,21,56.0,201,6.6,3.0,500.0,265,202308020910,1.0,90.0,2,2,140,275,0,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11199999776000005,294
1.0,8.0,10.0,10,56.0,55,1.2,1.0,446.0,14,202430102412,1.0,35.0,2,3,44,178,16,50.0,50.0,50.0,5.0,2.0,7.0,0,0,1.0,0.1255605353013333,69
1.0,1.0,1.0,7,58.5,120,6.2,4.0,480.0,350,202305040910,1.0,90.0,2,2,64,304,5,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.12187499746093756,121
1.0,5.0,7.0,22,56.0,153,6.5,3.0,491.0,77,202443082811,1.0,90.0,3,2,105,308,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11405295083395213,214
1.0,6.0,8.0,21,58.0,109,3.9,2.0,484.0,272,202407030810,1.0,90.0,3,2,64,254,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11983470826787794,121
1.0,7.0,9.0,19,56.0,125,4.1,2.0,490.0,129,202530101608,1.0,90.0,3,1,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11428571195335283,71
1.0,6.0,8.0,21,58.0,186,94.2,10.0,428.0,208,202405020310,1.0,90.0,3,2,196,181,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.13551401552537348,424
1.0,4.0,4.0,11,51.0,222,8.9,4.0,445.0,48,202545101411,1.0,90.0,3,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11460673899760138,72
1.0,2.0,3.0,5,57.0,109,5.4,2.0,484.0,285,202509030511,1.0,126.0,2,2,209,124,12,50.0,50.0,50.0,5.0,7.0,7.0,0,0,-1.0,0.11776859260808693,450
1.0,8.0,17.0,23,58.0,134,4.9,1.0,468.0,250,202404030210,1.0,90.0,2,2,124,286,0,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12393162128351237,252
1.0,1.0,1.0,13,55.0,72,4.6,3.0,490.0,27,202455042106,1.0,90.0,4,0,100,208,14,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11224489566847153,202
1.0,4.0,8.0,19,56.0,241,2.7,1.0,534.0,348,202503030409,1.0,90.0,2,2,129,270,3,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.10486891189384061,266
1.0,4.0,8.0,21,56.0,120,8.1,3.0,498.0,210,202306030311,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.1124497969387591,72
1.0,8.0,9.0,19,55.0,184,1.8,1.0,472.0,149,202330110710,1.0,90.0,3,0,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11652542126005463,70
1.0,1.0,1.0,24,60.0,165,4.4,3.0,480.0,196,202407030308,1.0,119.0,2,2,208,321,12,50.0,50.0,50.0,4.0,1.0,7.0,1,0,-1.0,0.1249999973958334,447
1.0,4.0,6.0,22,58.0,19,4.5,2.0,490.0,201,202306030710,1.0,90.0,4,0,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11836734452311543,70
1.0,3.0,5.0,24,56.0,182,2.1,1.0,493.0,26,202644012811,1.0,167.0,3,2,69,219,5,50.0,50.0,50.0,1.0,2.0,7.0,0,0,0.0,0.11359026138762147,132
1.0,4.0,4.0,12,57.0,120,3.3,1.0,472.0,223,202506040711,1.0,273.0,3,2,114,291,5,50.0,50.0,50.0,1.0,3.0,7.0,0,0,3.0,0.12076270930587481,231
1.0,5.0,9.0,24,58.0,180,14.0,6.0,496.0,184,202606020410,1.0,575.0,2,1,47,235,0,50.0,50.0,50.0,2.0,1.0,7.0,0,0,3.0,0.11693548151339755,79
1.0,7.0,13.0,20,57.0,223,10.8,4.0,524.0,275,202509020409,1.0,90.0,2,2,162,328,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10877862387827054,343
1.0,7.0,13.0,21,57.0,77,2.9,1.0,494.0,294,202405050611,1.0,35.0,2,2,209,267,12,50.0,50.0,50.0,5.0,7.0,7.0,1,0,-1.0,0.11538461304889448,450
1.0,1.0,1.0,21,56.0,160,2.4,1.0,494.0,284,202509020610,1.0,90.0,4,1,197,290,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11336032159189632,426
1.0,3.0,4.0,22,57.0,57,18.7,9.0,512.0,333,202409020211,1.0,87.0,3,3,69,121,5,50.0,50.0,50.0,3.0,7.0,7.0,0,0,-1.0,0.1113281228256226,133
1.0,7.0,8.0,11,54.0,95,2.5,1.0,505.0,95,202355010506,1.0,90.0,2,1,171,321,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10693069095186751,364
1.0,5.0,5.0,20,56.0,174,20.1,7.0,486.0,121,202343050211,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11522633507764743,72
1.0,6.0,12.0,21,58.0,160,11.4,7.0,504.0,341,202509030411,1.0,266.0,2,1,89,304,5,50.0,50.0,50.0,1.0,1.0,7.0,0,0,1.0,0.1150793627960444,175
1.0,6.0,6.0,20,56.0,45,5.9,3.0,507.0,10,202348080811,1.0,90.0,2,2,74,216,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11045364673661447,148
1.0,4.0,4.0,20,57.0,18,2.9,1.0,492.0,201,202406020811,1.0,90.0,2,2,69,168,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11585365618183627,132
1.0,8.0,8.0,24,54.0,195,2.5,2.0,517.0,137,202544070311,1.0,774.0,2,2,45,179,17,50.0,50.0,50.0,2.0,7.0,7.0,0,0,-2.0,0.10444874072632997,72
1.0,4.0,7.0,12,56.0,120,2.3,1.0,480.0,223,202508040411,1.0,56.0,2,2,114,291,5,50.0,50.0,50.0,2.0,1.0,3.0,1,0,-1.0,0.11666666423611116,231
1.0,4.0,6.0,22,60.0,21,11.6,5.0,494.0,195,202506010208,1.0,90.0,0,2,44,178,16,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12145748741988892,68
1.0,4.0,6.0,20,56.0,116,27.2,8.0,524.0,353,202307020311,1.0,90.0,3,3,129,306,3,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10687022696812544,267
1.0,7.0,8.0,23,60.0,83,2.2,1.0,458.0,293,202310030504,1.0,182.0,2,1,45,179,17,50.0,50.0,50.0,2.0,4.0,7.0,0,1,0.0,0.1310043639518698,71
1.0,6.0,11.0,22,58.0,257,10.8,4.0,524.0,363,202308020810,1.0,90.0,2,2,122,216,6,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11068702078841564,248
1.0,2.0,4.0,23,58.0,109,12.8,6.0,504.0,272,202609011010,1.0,141.0,3,2,45,179,17,50.0,50.0,50.0,4.0,7.0,7.0,0,0,0.0,0.1150793627960444,72
1.0,2.0,4.0,7,58.0,194,94.3,15.0,530.0,365,202510010411,1.0,90.0,3,3,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10943396019935925,73
1.0,3.0,3.0,13,56.0,113,2.4,1.0,437.0,310,202444100111,1.0,580.0,2,2,44,178,16,50.0,50.0,50.0,1.0,8.0,7.0,1,0,0.0,0.12814645015683182,68
1.0,1.0,1.0,22,60.0,90,2.3,1.0,528.0,278,202404040701,1.0,90.0,2,2,69,43,5,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11363636148415983,132
1.0,8.0,13.0,5,60.0,74,24.0,8.0,490.0,306,202408040501,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12244897709287803,72
1.0,6.0,11.0,21,58.0,148,21.0,9.0,492.0,206,202403020311,1.0,90.0,3,2,60,303,0,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11788617646572813,105
1.0,6.0,12.0,21,57.0,202,7.4,3.0,468.0,330,202505010411,1.0,78.0,2,2,140,342,0,50.0,50.0,50.0,3.0,1.0,7.0,1,0,1.0,0.12179486919241733,294
1.0,4.0,5.0,22,58.0,154,4.5,2.0,476.0,295,202408010210,1.0,90.0,2,2,152,191,3,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12184873693595091,318
1.0,7.0,11.0,11,53.0,160,8.0,5.0,422.0,339,202401020710,1.0,363.0,3,3,191,96,5,50.0,50.0,50.0,2.0,7.0,7.0,1,1,-2.0,0.12559241408548782,410
1.0,4.0,4.0,22,57.0,113,2.6,1.0,506.0,318,202354031404,1.0,90.0,2,0,113,182,5,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11264821911762414,226
1.0,8.0,15.0,20,57.0,202,3.2,1.0,464.0,284,202507050611,1.0,35.0,3,1,18,21,0,50.0,50.0,50.0,2.0,7.0,7.0,0,0,1.0,0.12284482493868912,26
1.0,6.0,12.0,7,57.0,155,195.1,14.0,472.0,323,202506010710,1.0,728.0,3,2,20,129,12,50.0,50.0,50.0,2.0,7.0,7.0,1,0,-1.0,0.12076270930587481,33
1.0,7.0,9.0,20,57.0,187,4.1,2.0,488.0,181,202506020611,1.0,90.0,0,3,70,286,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11680327629501483,137
1.0,6.0,7.0,20,57.0,108,1.4,1.0,500.0,272,202509050810,1.0,90.0,2,2,167,238,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11399999772000005,357
1.0,2.0,2.0,6,60.0,74,2.3,1.0,460.0,257,202507030109,1.0,90.0,2,2,107,337,13,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.13043477977315696,217
1.0,5.0,6.0,13,54.0,185,5.0,2.0,512.0,136,202455081106,1.0,90.0,2,2,207,328,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10546874794006353,444
1.0,4.0,7.0,12,53.0,109,8.8,5.0,474.0,333,202406020511,1.0,27.0,2,1,69,63,5,50.0,50.0,50.0,1.0,7.0,7.0,1,0,-2.0,0.1118143436326088,131
1.0,6.0,7.0,24,56.0,181,36.8,9.0,521.0,61,202543050611,1.0,562.0,3,0,72,7,12,50.0,50.0,50.0,1.0,2.0,7.0,0,0,0.0,0.10748560254346252,140
1.0,2.0,2.0,22,59.0,140,3.7,2.0,506.0,328,202306040211,1.0,90.0,2,2,196,321,12,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11660078820947059,424
1.0,4.0,4.0,10,54.0,207,3.3,2.0,476.0,129,202330092109,1.0,90.0,4,1,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.1134453757679543,71
1.0,7.0,11.0,22,60.0,218,2.6,1.0,472.0,327,202309040308,1.0,84.0,2,2,44,178,16,50.0,50.0,50.0,4.0,1.0,7.0,0,0,0.0,0.12711864137460507,68
1.0,7.0,14.0,26,58.0,58,14.0,6.0,522.0,269,202405010610,1.0,90.0,3,1,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11111110898254581,71
1.0,7.0,14.0,22,57.0,77,5.9,4.0,504.0,265,202406010210,1.0,90.0,3,2,174,208,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.113095235851285,370
1.0,5.0,5.0,20,57.0,182,1.0,1.0,514.0,120,202544031111,1.0,75.0,3,3,171,307,12,50.0,50.0,50.0,2.0,7.0,7.0,0,0,2.0,0.11089493947675215,366
1.0,6.0,7.0,3,56.0,36,3.5,3.0,535.0,45,202448050311,1.0,36.0,2,2,188,176,14,50.0,50.0,50.0,1.0,1.0,7.0,0,0,0.0,0.10467289523975898,402
1.0,8.0,12.0,10,55.0,47,3.7,1.0,472.0,270,202304030611,1.0,90.0,2,2,120,36,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11652542126005463,243
1.0,2.0,4.0,21,56.0,140,3.4,1.0,484.0,361,202507040311,1.0,217.0,2,2,83,216,5,50.0,50.0,50.0,1.0,5.0,7.0,0,0,-1.0,0.11570247694829594,166
1.0,8.0,8.0,20,57.0,216,7.3,4.0,486.0,347,202408031211,1.0,90.0,2,2,197,171,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.117283948204034,427
1.0,6.0,8.0,24,56.0,93,5.1,2.0,513.0,177,202355112606,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10916179124440953,72
1.0,3.0,3.0,20,57.0,109,23.5,7.0,480.0,193,202605010809,1.0,90.0,2,2,124,296,0,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11874999752604172,252
1.0,8.0,12.0,20,56.0,111,1.6,1.0,492.0,35,202555050407,1.0,84.0,2,1,45,179,17,50.0,50.0,50.0,1.0,7.0,7.0,0,0,0.0,0.1138211358979444,71
1.0,5.0,7.0,19,56.0,140,21.0,8.0,480.0,324,202405050111,1.0,90.0,0,1,118,342,12,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11666666423611116,237
1.0,7.0,12.0,12,55.5,172,7.1,5.0,458.0,288,202505030611,1.0,28.0,2,2,129,57,3,50.0,50.0,50.0,2.0,1.0,7.0,1,0,1.5,0.12117903665547955,266
1.0,4.0,8.0,10,55.0,78,3.8,2.0,482.0,338,202310030509,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11410788145004395,72
1.0,2.0,2.0,20,55.0,182,2.1,1.0,477.0,23,202645030511,1.0,169.0,2,3,45,179,17,50.0,50.0,50.0,1.0,7.0,7.0,0,0,-1.0,0.1153039808112373,73
1.0,6.0,10.0,12,56.0,245,6.9,4.0,448.0,310,202502010911,1.0,90.0,2,2,93,275,2,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.1249999972098215,186
1.0,8.0,16.0,23,58.0,145,4.4,3.0,514.0,294,202504010311,1.0,90.0,3,1,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11284046473073027,71
1.0,1.0,1.0,6,60.0,91,3.4,1.0,494.0,206,202403010105,1.0,90.0,3,2,209,290,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12145748741988892,450
1.0,3.0,5.0,24,58.0,178,146.2,14.0,504.0,349,202408030710,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.1150793627960444,72
1.0,2.0,2.0,20,56.0,64,3.5,2.0,490.0,295,202308020712,1.0,90.0,2,2,35,52,3,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11428571195335283,55
1.0,7.0,9.0,4,58.0,178,35.0,8.0,490.0,308,202508040210,1.0,90.0,0,0,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11836734452311543,70
1.0,5.0,7.0,22,56.0,156,6.5,2.0,518.0,229,202401020111,1.0,90.0,2,2,166,269,0,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.10810810602107904,355
1.0,3.0,3.0,12,55.0,160,11.1,5.0,522.0,243,202605010410,1.0,472.0,3,2,99,321,12,50.0,50.0,50.0,2.0,7.0,7.0,0,0,0.0,0.1053639826558624,201
1.0,7.0,10.0,5,56.0,133,11.0,5.0,515.0,285,202342112311,1.0,207.0,2,2,72,217,12,50.0,50.0,50.0,5.0,7.0,7.0,1,0,1.0,0.10873786196625511,142
1.0,8.0,10.0,22,58.0,62,1.9,1.0,474.0,145,202343011711,1.0,90.0,2,2,73,295,7,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12236286661681717,145
1.0,3.0,3.0,22,58.0,184,2.8,1.0,506.0,154,202644011411,1.0,231.0,2,2,171,260,12,50.0,50.0,50.0,1.0,3.0,1.0,0,0,2.0,0.11462450366354736,365
1.0,8.0,16.0,12,56.0,110,4.5,1.0,476.0,286,202401010111,1.0,90.0,2,2,160,201,12,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.1176470563519526,340
1.0,3.0,3.0,10,55.0,81,34.0,7.0,408.0,96,202430101509,1.0,90.0,3,2,183,267,15,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.13480391826460986,389
1.0,7.0,9.0,19,55.0,125,14.2,7.0,502.0,129,202430071807,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10956175080554281,72
1.0,5.0,5.0,20,57.0,92,1.2,1.0,478.0,69,202530050112,1.0,178.0,2,1,195,186,13,50.0,50.0,50.0,3.0,1.0,1.0,0,0,1.0,0.11924685942998203,420
1.0,8.0,9.0,6,61.0,90,5.3,3.0,516.0,279,202509020108,1.0,224.0,2,2,140,275,0,50.0,50.0,50.0,5.0,7.0,7.0,0,0,1.0,0.11821705197253776,294
1.0,1.0,1.0,11,54.0,62,4.8,2.0,492.0,13,202343080506,1.0,90.0,2,2,123,208,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10975609533016067,250
1.0,1.0,1.0,21,57.0,107,2.3,1.0,488.0,129,202530060512,1.0,175.0,3,3,122,276,6,50.0,50.0,50.0,4.0,1.0,2.0,0,0,2.0,0.11680327629501483,249
1.0,6.0,11.0,21,57.0,155,3.8,2.0,496.0,295,202309010611,1.0,90.0,3,2,66,173,0,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11491935252178725,126
1.0,5.0,9.0,21,57.0,108,4.0,2.0,510.0,208,202402010811,1.0,90.0,3,2,173,334,8,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11176470369088817,368
1.0,8.0,12.0,14,56.0,100,1.9,1.0,464.0,20,202435052811,1.0,30.0,0,2,45,179,17,50.0,50.0,50.0,8.0,2.0,4.0,0,0,2.0,0.1206896525713437,72
1.0,4.0,5.0,22,58.0,26,10.6,4.0,502.0,321,202407010411,1.0,105.0,0,2,140,305,0,50.0,50.0,50.0,2.0,7.0,7.0,0,0,2.0,0.11553784630402697,294
1.0,3.0,6.0,11,55.0,113,1.1,1.0,476.0,273,202308020511,1.0,147.0,2,1,137,3,12,50.0,50.0,50.0,5.0,2.0,7.0,0,0,0.0,0.11554621605995345,286
1.0,7.0,12.0,5,55.0,97,2.7,1.0,464.0,53,202344122609,1.0,40.0,2,2,134,275,17,50.0,50.0,50.0,3.0,7.0,7.0,0,0,-2.0,0.11853448020399827,280
1.0,7.0,14.0,22,55.0,210,11.2,6.0,512.0,283,202508021210,1.0,392.0,2,2,51,193,3,50.0,50.0,50.0,1.0,7.0,7.0,0,0,-3.0,0.10742187290191656,89
1.0,4.0,4.0,20,57.0,57,6.0,3.0,500.0,279,202508020311,1.0,90.0,2,1,191,76,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11399999772000005,408
